image_path,labels
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0027.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0028.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0029.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0030.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0031.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0032.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0033.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0034.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0035.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0036.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0037.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0038.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0039.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0040.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0041.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0042.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0043.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0044.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0045.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0046.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0047.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0048.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0049.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0050.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0051.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0052.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0053.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0054.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0055.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0056.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0057.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0058.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0059.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0060.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0061.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0062.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0063.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0064.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0065.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0066.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dalmatian\image_0067.jpg,dalmatian
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0001.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0002.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0003.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0004.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0005.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0006.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0007.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0008.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0009.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0010.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0011.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0012.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0013.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0014.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0015.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0016.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0017.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0018.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0019.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0020.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0021.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0022.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0023.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0024.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0025.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0026.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0027.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0028.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0029.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0030.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0031.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0032.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0033.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0034.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0035.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0036.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0037.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0038.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0039.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0040.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0041.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0042.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0043.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0044.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0045.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0046.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0047.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0048.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0049.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0050.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0051.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dollar_bill\image_0052.jpg,dollar_bill
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0001.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0002.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0003.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0004.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0005.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0006.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0007.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0008.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0009.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0010.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0011.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0012.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0013.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0014.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0015.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0016.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0017.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0018.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0019.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0020.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0021.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0022.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0023.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0024.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0025.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0026.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0027.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0028.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0029.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0030.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0031.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0032.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0033.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0034.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0035.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0036.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0037.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0038.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0039.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0040.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0041.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0042.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0043.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0044.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0045.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0046.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0047.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0048.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0049.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0050.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0051.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0052.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0053.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0054.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0055.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0056.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0057.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0058.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0059.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0060.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0061.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0062.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0063.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0064.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dolphin\image_0065.jpg,dolphin
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0001.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0002.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0003.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0004.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0005.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0006.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0007.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0008.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0009.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0010.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0011.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0012.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0013.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0014.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0015.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0016.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0017.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0018.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0019.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0020.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0021.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0022.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0023.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0024.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0025.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0026.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0027.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0028.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0029.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0030.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0031.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0032.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0033.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0034.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0035.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0036.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0037.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0038.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0039.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0040.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0041.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0042.jpg,dragonfly
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\dragonfly\image_0043.jpg,dragonfly
